[BLOCK TYPE,TAG,NEXT BLK,DESCRIPTION,INITIAL SCAN,SCAN TIME,SMOOTHING,I/O DEVICE,H/W OPTIONS,I/O ADDRESS,SIGNAL CONDITIONING,LOW EGU LIMIT,HIGH EGU LIMIT,EGU TAG,INITIAL A/M STATUS,ALARM ENABLE,ALARM AREA(S),LO LO ALARM LIMIT,LO ALARM LIMIT,HI ALARM LIMIT,HI HI ALARM LIMIT,ROC ALARM LIMIT,DEAD BAND,ALARM PRIORITY,ENABLE OUTPUT,SECURITY AREA 1,SECURITY AREA 2,SECURITY AREA 3,ALARM AREA 1,ALARM AREA 2,ALARM AREA 3,ALARM AREA 4,ALARM AREA 5,ALARM AREA 6,ALARM AREA 7,ALARM AREA 8,ALARM AREA 9,ALARM AREA 10,ALARM AREA 11,ALARM AREA 12,ALARM AREA 13,ALARM AREA 14,ALARM AREA 15,USER FIELD 1,USER FIELD 2,ESIG TYPE,ESIG ALLOW CONT USE,ESIG XMPT ALARM ACK,ESIG UNSIGNED WRITES,ESIG COMMENT REQUIRED,PDR Update Rate,PDR Access Time,PDR Deadband,PDR Latch,PDR Disable Output,PDR Array Length,Hist Description,Hist Collect,Hist Interval,Hist Offset,Hist Time Res,Hist Compress,Hist Deadband,Hist Comp Type,Hist Comp Time,Scale Enabled,Scale Clamping,Scale Use EGU,Scale Raw Low,Scale Raw High,Scale Low,Scale High,SHELVE ENABLE,SHELVE POLICY],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_PRT2_ADVANCE_ACT_TIM_DO,,Sequence Step Advance Request,IGS,,OMR_FINS.EXT.H201.14,,Req,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_PRT2_ACID_REQ_DO,,PRT2 Acid Indicator,IGS,,OMR_FINS.EXT.H201.10,,Req,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_ACID_UPDATE_DO,,Acid Total Update,IGS,,OMR_FINS.EXT.H350.1,,Update,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_ACID_WAS_RUNNING_DO,,Acid Was Running,IGS,,OMR_FINS.EXT.H350.15,Off,Run,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_PRT2_ACID_IND_DO,,PRT2 Acid Indicator,IGS,,OMR_FINS.EXT.H201.11,,Acid,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_ADVANCE_2_REQ_DO,,Sequence Step Advance Request,IGS,,OMR_FINS.EXT.H201.13,,Req,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_PRT2_ACID_AUTO_DO,,Sequence Auto,IGS,,OMR_FINS.EXT.H200.8,,Auto,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_ADVANCE_3_REQ_DO,,Sequence Step Advance Request,IGS,,OMR_FINS.EXT.H301.13,,Req,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_ADVANCE_4_REQ_DO,,Sequence Step Advance Request,IGS,,OMR_FINS.EXT.H501.13,,Req,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_PRT1_WATER_REQ_DO,,PRT1 Water Request,IGS,,OMR_FINS.EXT.H101.6,,Req,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_PRT1_WATER_IND_DO,,PRT1 Water Indicator,IGS,,OMR_FINS.EXT.H101.7,,Water,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_ADVANCE_P1_DO,,PRT1 Advance Step,IGS,,OMR_FINS.EXT.H100.0,,ADV,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_ADVANCE_P2_DO,,PRT2 Advance Step,IGS,,OMR_FINS.EXT.H200.0,,ADV,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_V4001_MANUAL_P4_DO,,V4001 RHT4 Drain Valve,IGS,,OMR_FINS.EXT.H503.2,Auto,Man,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_ADVANCE_P3_DO,,PRT3 Advance Step,IGS,,OMR_FINS.EXT.H300.0,,ADV,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_ADVANCE_P4_DO,,PRT4 Advance Step,IGS,,OMR_FINS.EXT.H500.0,,ADV,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_PRT1_SEQ_TIM_EN_DO,,Sequence Timer Enabled,IGS,,OMR_FINS.EXT.H101.15,,Enable,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_CHOP_1_DONE_DO,,Chopping Done IND,IGS,,OMR_FINS.EXT.H102.6,,Done,Done,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_CHOP_1_IND_DI_DO,,Chopping Start PB,IGS,,OMR_FINS.EXT.H102.4,,Start,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_CHOP_2_DONE_DO,,Chopping Done IND,IGS,,OMR_FINS.EXT.H202.6,,Done,Done,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_PRT1_PREWASH_AUTO_DO,,Sequence Auto,IGS,,OMR_FINS.EXT.H100.5,Man,Auto,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_CHOP_2_IND_DI_DO,,Chopping Start PB,IGS,,OMR_FINS.EXT.H202.4,,Start,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_CHOP_3_DONE_DO,,Chopping Done IND,IGS,,OMR_FINS.EXT.H302.6,,Done,Done,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_CHOP_3_IND_DI_DO,,Chopping Start PB,IGS,,OMR_FINS.EXT.H302.4,,Start,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_CHOP_4_DONE_DO,,Chopping Done IND,IGS,,OMR_FINS.EXT.H502.6,,Done,Done,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_PRT1_POSTWI_AUTO_DO,,Sequence Auto,IGS,,OMR_FINS.EXT.H100.11,Man,Auto,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_V4007_ZH_DO,,PRT4 Discharge Valve Opened,IGS,,OMR_FINS.EXT.W14.9,Close,Open,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_V4007_ZC_DO,,PRT4 Discharge Valve Output,IGS,,OMR_FINS.EXT.W15.8,,Open,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_DROP_EXT_1_SKIP_DO,,Sequence Skip,IGS,,OMR_FINS.EXT.H101.5,,Skip,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_DROP_EXT_1_START_DO,,Sequence Start,IGS,,OMR_FINS.EXT.H101.3,,Start,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_PRT1_POSTWII_AUTO_DO,,Sequence Auto,IGS,,OMR_FINS.EXT.H100.14,,Skip,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_PRT1_POSTWIII_AUTO_DO,,Sequence Auto,IGS,,OMR_FINS.EXT.H101.1,Man,Auto,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_V4007_MANUAL_P4_DO,,PRT4 Discharge Valve 1'=Manual 0=Auto',IGS,,OMR_FINS.EXT.H503.8,Auto,Man,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_DROP_EXT_2_SKIP_DO,,Sequence Skip,IGS,,OMR_FINS.EXT.H201.5,,Skip,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_PRT1_POSTW4_AUTO_DO,,Sequence Auto,IGS,,OMR_FINS.EXT.H108.1,Man,Auto,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_PRT1_DROP_STOP_DO,,Sequence Stop,IGS,,OMR_FINS.EXT.H100.2,,Stop,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_DROP_EXT_2_START_DO,,Sequence Start,IGS,,OMR_FINS.EXT.H201.3,,Start,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_PRT1_DROP_EXT_STOP_DO,,Sequence Stop,IGS,,OMR_FINS.EXT.H101.12,,Stop,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_PRT1_DROP_EXT_AUTO_DO,,Sequence Auto,IGS,,OMR_FINS.EXT.H101.4,,Auto,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_PRT1_DRAIN_REQ_DO,,PRT1 Drain Request,IGS,,OMR_FINS.EXT.H101.8,,Req,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_PRT1_DRAIN_IND_DO,,PRT1 Drain Indicator,IGS,,OMR_FINS.EXT.H101.9,,Drain,Drain,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_PRT1_CHP_IND1_DO,,OPEN V1008,IGS,,OMR_FINS.EXT.H102.7,CLOSE,OPEN,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_PRT1_CHP_IND,,OPEN V1008,IGS,,OMR_FINS.EXT.W16.01,CLOSE,OPEN,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,B,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_PRT1_ADVANCE_REQ_DO,,Sequence Step Advance Request,IGS,,OMR_FINS.EXT.H101.13,,Req,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_PRT1_ADVANCE_ACT_TIM_DO,,Sequence Step Advance Request,IGS,,OMR_FINS.EXT.H101.14,,Req,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_DROP_EXT_3_SKIP_DO,,Sequence Skip,IGS,,OMR_FINS.EXT.H301.5,,Skip,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_DROP_EXT_3_START_DO,,Sequence Start,IGS,,OMR_FINS.EXT.H301.3,,Start,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_PRT1_ACID_REQ_DO,,PRT1 Acid Indicator,IGS,,OMR_FINS.EXT.H101.10,,Req,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_PRT1_ACID_IND_DO,,PRT1 Acid Indicator,IGS,,OMR_FINS.EXT.H101.11,,Acid,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_V4007_HMI_CMD_DO,,PRT4 Discharge Valve HMI CMD,IGS,,OMR_FINS.EXT.H504.8,,Cmd,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_PRT1_ACID_AUTO_DO,,Sequence Auto,IGS,,OMR_FINS.EXT.H100.8,,Auto,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_DROP_EXT_4_SKIP_DO,,Sequence Skip,IGS,,OMR_FINS.EXT.H501.5,,Skip,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_DROP_EXT_4_START_DO,,Sequence Start,IGS,,OMR_FINS.EXT.H501.3,,Start,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_FEED_AUTO_IND_DO,,,IGS,,OMR_FINS.EXT.H354.10,MAN,AUTO,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,,NO,5000,0,Milliseconds,DISABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DO,N_PRE_FEED_CITYWATER_IND_DO,,"CITY WATER 6"" LINE DISABLE!",IGS,,OMR_FINS.EXT.H357.9,REC wtr,CITYwtr,,NO,DISABLE,DISABLE,NONE,A,NONE,NONE,,,,,,,,,,,,,,,,,,NONE,YES,NO,REJECT,NO,1000,300000,0,NO,NO,0,"CITY WATER 6"" LINE DISABLE! (F_CV)",YES,10000,3,Milliseconds,ENABLE,0,Absolute,0,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
