remark,"CSV-Import-Export"
remark,"Date = Tue Apr 17 17:13:00 2024"
remark,"Version = RSLogix 5000 v33.01"
remark,"Owner = "
remark,"Company = "
0.3
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,,EXT_T0009_TMR," (OMR T0009)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0010_TMR," (OMR T0010)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0011_TMR," (OMR T0011)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0017_TMR,"Max Caustic Run Time to WF Tank (OMR T0017)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0018_TMR," (OMR T0018)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0019_TMR," (OMR T0019)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_12NDCOOK_STATUS_TMR,"Extractor 1 2nd Cook Time (OMR T0020)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_12SETTIME_STATUS_TMR,"Extractor 1 Cook 2 Settling Time (OMR T0022)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_13COOK_STATUS_TMR,"  (OMR T0024)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_13SETTIME_STATUS_TMR,"  (OMR T0026)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0027_TMR," (OMR T0027)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_1COOK4SETTMR_STATUS_TMR,"  (OMR T0031)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0032_TMR,"30 SEC TIME DELAY (OMR T0032)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0033_TMR,"30 SEC TIME DELAY (OMR T0033)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0034_TMR,"30 SEC TIME DELAY (OMR T0034)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0035_TMR,"30 SEC TIME DELAY (OMR T0035)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0036_TMR,"30 SEC TIME DELAY (OMR T0036)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0037_TMR,"30 SEC TIME DELAY (OMR T0037)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0038_TMR,"30 SEC TIME DELAY (OMR T0038)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0039_TMR,"30 SEC TIME DELAY (OMR T0039)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0040_TMR," (OMR T0040)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0041_TMR," (OMR T0041)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0042_TMR," (OMR T0042)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0043_TMR," (OMR T0043)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0044_TMR,"HE1 On Delay (OMR T0044)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0045_TMR,"HE3 On Delay (OMR T0045)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0046_TMR," (OMR T0046)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0047_TMR," (OMR T0047)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0048_TMR," (OMR T0048)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0049_TMR," (OMR T0049)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_2AIRSHOTDLY_STATUS_TMR,"  (OMR T0050)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_2AIRSHOTLENGTH_STATUS_TMR,"  (OMR T0051)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0054_TMR," (OMR T0054)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_2COOK2_STATUS_TMR,"  (OMR T0056)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_2SETL2TMR_STATUS_TMR,"  (OMR T0058)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_2SETL3TMR_STATUS_TMR,"  (OMR T0061)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_2COOK4SETTMR_STATUS_TMR,"  (OMR T0064)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0070_TMR," (OMR T0070)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_2COOK3TMR_STATUS_TMR,"  (OMR T0071)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0072_TMR," (OMR T0072)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_2DROP4TMR_STATUS_TMR,"  (OMR T0074)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0075_TMR," (OMR T0075)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0076_TMR,"PRT1 Discharge Timer (OMR T0076)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0077_TMR,"PRT1 Water Fill Timer (OMR T0077)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0079_TMR," (OMR T0079)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0080_TMR,"EXT1 FILL 1 COMPLETE AIR OFF DELAY FOR 5 MINS (OMR T0080)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0081_TMR,"EXT2 FILL COMPLETE AIR OFF DELAY 5 MINS (OMR T0081)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0082_TMR,"EXT3 FILL COMPLETE AIR OFF DELAY 5 MINS (OMR T0082)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0083_TMR,"EXT4 FILL COMPLETE AIR OFF DELAY 5 MINS (OMR T0083)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0084_TMR,"EXT#1 2nd cook 15 min timer (OMR T0084)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0085_TMR,"EXT#2 2nd cook 15 min Timer (OMR T0085)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0086_TMR,"EXT#3 2nd cook 15min timer (OMR T0086)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0087_TMR,"EXT#4 2nd cook 15min timer (OMR T0087)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0088_TMR," (OMR T0088)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0089_TMR," (OMR T0089)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0090_TMR," (OMR T0090)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0091_TMR,"Acid Pump 1min On Delay Timer (OMR T0091)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0092_TMR," (OMR T0092)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0093_TMR," (OMR T0093)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0094_TMR,"EXT#1 2nd cook +15 min timer (OMR T0094)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0095_TMR,"EXT#2 2nd cook +15 min Timer (OMR T0095)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0096_TMR,"EXT#3 2nd cook +15min timer (OMR T0096)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0097_TMR,"EXT#4 2nd cook +15min timer (OMR T0097)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0098_TMR," (OMR T0098)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0099_TMR," (OMR T0099)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_3AIRSHOTLENGTH_STATUS_TMR,"  (OMR T0100)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_3AIRSHOTDLY_STATUS_TMR,"  (OMR T0101)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0102_TMR," (OMR T0102)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0103_TMR," (OMR T0103)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0105_TMR," (OMR T0105)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0107_TMR," (OMR T0107)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_3SET2TIME_STATUS_TMR,"  (OMR T0109)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_3COOK3_STATUS_TMR,"  (OMR T0111)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_3SET3TIME_STATUS_TMR,"  (OMR T0113)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0115_TMR," (OMR T0115)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0117_TMR," (OMR T0117)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0118_TMR," (OMR T0118)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0120_TMR," (OMR T0120)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_4AIRSHOTDLY_STATUS_TMR,"Delay Between Air Shots (OMR T0121)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0123_TMR," (OMR T0123)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0125_TMR," (OMR T0125)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_4COOK2_STATUS_TMR,"  (OMR T0127)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0129_TMR," (OMR T0129)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0131_TMR," (OMR T0131)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0133_TMR," (OMR T0133)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0135_TMR," (OMR T0135)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_4DROP4TMR_STATUS_TMR,"  (OMR T0137)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_4COOK4SETTMR_STATUS_TMR,"  (OMR T0138)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_EXT1HUTIMER_STATUS_TMR,"  (OMR T0139)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_EXT2HUTIMER_STATUS_TMR,"  (OMR T0140)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0141_TMR," (OMR T0141)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0142_TMR," (OMR T0142)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0143_TMR," (OMR T0143)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0144_TMR," (OMR T0144)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0145_TMR," (OMR T0145)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0146_TMR," (OMR T0146)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0147_TMR," (OMR T0147)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0148_TMR," (OMR T0148)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0149_TMR,"Cook #2 Water Fill H/E Off Delay (OMR T0149)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0150_TMR,"Cook #2 Water Fill H/E On Delay (OMR T0150)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0151_TMR," (OMR T0151)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0152_TMR," (OMR T0152)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0153_TMR," (OMR T0153)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0154_TMR," (OMR T0154)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0155_TMR,"5sec Delay (OMR T0155)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0156_TMR,"5sec Delay (OMR T0156)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0157_TMR," (OMR T0157)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0158_TMR," (OMR T0158)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0161_TMR,"10 MIN SPRAY (OMR T0161)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0162_TMR,"10 MIN SPRAY (OMR T0162)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0163_TMR,"10 MIN SPRAY (OMR T0163)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0164_TMR,"10 MIN SPRAY (OMR T0164)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0165_TMR,"AIR_SHOT_5min_TIMER (OMR T0165)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0166_TMR,"AIR2_SHOT_5min_TIMER (OMR T0166)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0167_TMR,"AIR2_SHOT_5min_TIMER (OMR T0167)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0168_TMR,"AIR4_SHOT_5min_TIMER (OMR T0168)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0171_TMR," (OMR T0171)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0172_TMR," (OMR T0172)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0173_TMR," (OMR T0173)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0174_TMR," (OMR T0174)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0175_TMR," (OMR T0175)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0176_TMR," (OMR T0176)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0177_TMR," (OMR T0177)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0178_TMR," (OMR T0178)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0179_TMR," (OMR T0179)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0180_TMR," (OMR T0180)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0181_TMR," (OMR T0181)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0182_TMR," (OMR T0182)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0183_TMR," (OMR T0183)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0184_TMR," (OMR T0184)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0185_TMR," (OMR T0185)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0186_TMR," (OMR T0186)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0187_TMR," (OMR T0187)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0188_TMR," (OMR T0188)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0189_TMR," (OMR T0189)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0190_TMR," (OMR T0190)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0191_TMR,"AIR_EXT-1 (OMR T0191)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0192_TMR,"AIR_EXT-2 (OMR T0192)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0193_TMR,"AIR_EXT-3 (OMR T0193)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0194_TMR,"AIR_EXT-4 (OMR T0194)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0195_TMR,"AIR_EXT-1A (OMR T0195)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0196_TMR,"AIR_EXT-2A (OMR T0196)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0197_TMR,"AIR_EXT-3A (OMR T0197)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0198_TMR,"AIR_EXT-4A (OMR T0198)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0200_TMR," (OMR T0200)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0201_TMR," (OMR T0201)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0202_TMR," (OMR T0202)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0203_TMR," (OMR T0203)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0204_TMR," (OMR T0204)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0205_TMR," (OMR T0205)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0206_TMR," (OMR T0206)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0207_TMR," (OMR T0207)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0210_TMR," (OMR T0210)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0211_TMR," (OMR T0211)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0212_TMR," (OMR T0212)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0214_TMR," (OMR T0214)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0215_TMR," (OMR T0215)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0216_TMR," (OMR T0216)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0217_TMR," (OMR T0217)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0218_TMR," (OMR T0218)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0219_TMR," (OMR T0219)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0220_TMR," (OMR T0220)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0221_TMR," (OMR T0221)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0223_TMR," (OMR T0223)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0224_TMR," (OMR T0224)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0225_TMR," (OMR T0225)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0226_TMR," (OMR T0226)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0227_TMR," (OMR T0227)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0228_TMR," (OMR T0228)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0229_TMR," (OMR T0229)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0230_TMR," (OMR T0230)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0231_TMR," (OMR T0231)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0232_TMR," (OMR T0232)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0233_TMR," (OMR T0233)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0234_TMR," (OMR T0234)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0235_TMR,"EXT #3 LVL DELAY (OMR T0235)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0236_TMR,"EXCEED_POPUP_RESET (OMR T0236)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0237_TMR," (OMR T0237)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0238_TMR,"EXT #4 LVL DELAY (OMR T0238)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0239_TMR," (OMR T0239)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0240_TMR," (OMR T0240)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0241_TMR,"EXT1 ONE MIN AIR SHOT TIMER (OMR T0241)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0242_TMR,"EXT2 ONE MIN AIR SHOT TIMER (OMR T0242)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0243_TMR,"EXT3 ONE MIN AIR SHOT TIMER (OMR T0243)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0244_TMR,"EXT4 ONE MIN AIR SHOT TIMER (OMR T0244)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0245_TMR,"EXT1 HEAT UP 25 MINS (OMR T0245)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0246_TMR,"EXT2 HEAT UP 25 MINS (OMR T0246)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0247_TMR,"EXT3 HEAT UP 25 MINS (OMR T0247)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0248_TMR,"EXT4 HEAT UP 25 MINS (OMR T0248)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0251_TMR,"SHUT DOWN RECYC PUMP 5 MINS (OMR T0251)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0252_TMR,"EXT2 SHUT DOWN RECYC PUMP FOR 5 MINS (OMR T0252)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0253_TMR,"EXT3 SHUT DOWN RECIRC PUMP FOR 5 MINS (OMR T0253)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0254_TMR,"EXT4 SHUT DOWN RECIRC PUMP FOR 5 MINS (OMR T0254)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0255_TMR," (OMR T0255)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0256_TMR," (OMR T0256)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0257_TMR," (OMR T0257)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0258_TMR," (OMR T0258)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0270_TMR," (OMR T0270)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0271_TMR," (OMR T0271)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0272_TMR," (OMR T0272)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0273_TMR," (OMR T0273)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0274_TMR," (OMR T0274)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0275_TMR," (OMR T0275)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0280_TMR," (OMR T0280)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0281_TMR," (OMR T0281)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0290_TMR,"PRT#1 Step Delay (OMR T0290)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0291_TMR,"PRT#2 Step Delay (OMR T0291)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0292_TMR,"PRT#3 Step Delay (OMR T0292)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0293_TMR,"PRT#4 Step Delay (OMR T0293)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0294_TMR," (OMR T0294)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0295_TMR," (OMR T0295)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0296_TMR," (OMR T0296)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0297_TMR," (OMR T0297)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0300_TMR," (OMR T0300)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0301_TMR," (OMR T0301)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0302_TMR," (OMR T0302)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0303_TMR," (OMR T0303)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0304_TMR," (OMR T0304)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0305_TMR," (OMR T0305)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0306_TMR," (OMR T0306)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0307_TMR," (OMR T0307)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
TAG,,EXT_T0308_TMR," (OMR T0308)",TIMER,,"(Constant := false, ExternalAccess := Read/Write)"
